Time (s),Ground Accel (m/s²),Floor Disp (m),Floor Vel (m/s),Floor Accel (m/s²),Damper Rel Disp (m),Damper Rel Vel (m/s),Damper Rel Accel (m/s²),Damper Abs Disp (m),Damper Abs Accel (m/s²)
0.3,0.004333507659000001,-0.0002090952983317632,-0.0013904446057263558,-0.004121176092803511,-4.207820207303007e-06,-4.658498781209902e-05,-0.0003613442162224063,-0.0002133031185390662,-0.004482520309025918
0.31,0.004521994056,-0.00022321018680317002,-0.001432533088555008,-0.004296520472926926,-4.692145934568147e-06,-5.028015764092889e-05,-0.0003776897495435679,-0.00022790233273773817,-0.004674210222470493
0.32,0.004530368853,-0.00023775021489384955,-0.001475472529580898,-0.004291367732251048,-5.214250720321474e-06,-5.414079950973648e-05,-0.00039443862421795076,-0.00024296446561417103,-0.004685806356468999
0.33,0.00395472492,-0.0002527047720686404,-0.0015154389053772695,-0.0037019074270232344,-5.7757947911949236e-06,-5.816801466495349e-05,-0.00041100440682545264,-0.0002584805668598353,-0.004112911833848687
0.34,0.003128250078,-0.0002680232454754012,-0.0015482557759748884,-0.002861466692500556,-6.378417985449569e-06,-6.235662418597555e-05,-0.0004267174973789597,-0.00027440166346085073,-0.0032881841898795157
0.35,0.0030845416230000002,-0.000283647430711718,-0.0015765812712884803,-0.0028036323702178368,-7.023700503172242e-06,-6.669987935855903e-05,-0.0004419335371377334,-0.00029067113121489024,-0.00324556590735557
0.36,0.003972384882000001,-0.00029957525912439594,-0.0016089844112471036,-0.0036769956215068266,-7.713196183606304e-06,-7.119925672825344e-05,-0.00045794193680114914,-0.00030728845530800225,-0.004134937558307976
0.37,0.004462394382,-0.0003158608297105079,-0.0016481297059752842,-0.004152063324129298,-8.44851689160151e-06,-7.586488487078766e-05,-0.00047518369170569804,-0.0003243093466021094,-0.004627247015834996
0.38,0.004461182847000001,-0.0003325493161280856,-0.001689567577540258,-0.004135510988865463,-9.23137083172272e-06,-8.070590315345459e-05,-0.0004930199648276895,-0.0003417806869598083,-0.004628530953693153
0.39,0.004464946944,-0.00034965146922170276,-0.0017308630411831758,-0.004123581739718143,-1.0063532607909495e-05,-8.572645208390033e-05,-0.0005110898212614587,-0.00035971500182961223,-0.004634671560979601
0.4,0.004496222205000001,-0.00036716665937882535,-0.0017721749902413423,-0.004138808071915154,-1.0946809748543037e-05,-9.092897604280804e-05,-0.000529414970520082,-0.00037811346912736837,-0.004668223042435237
0.41,0.004917357657,-0.0003851054665400234,-0.0018155864419982725,-0.0045434822794708585,-1.1883042776442068e-05,-9.631762953699811e-05,-0.0005483157283179322,-0.0003969885093164655,-0.00509179800778879
0.42,0.005446176498,-0.00040350130156567007,-0.0018635805631310582,-0.005055341947086254,-1.2874131711397874e-05,-0.00010190015745416308,-0.000568189855115061,-0.00041637543327706795,-0.005623531802201315
0.43,0.0046312725510000005,-0.0004223690684840172,-0.0019099728205383677,-0.0042231095343756376,-1.3922040877450686e-05,-0.00010768167575639926,-0.000588113805332175,-0.0004362911093614679,-0.004811223339707812
0.44,0.00308042829,-0.000441640746033856,-0.0019443626894293888,-0.0026548642438285674,-1.5028722126765471e-05,-0.00011365457410655785,-0.0006064658646995438,-0.0004566694681606215,-0.003261330108528111
0.45,0.002463778557,-0.00046120126497782143,-0.0019677410993637007,-0.0020208177430337338,-1.6196012196719277e-05,-0.00011980343988420331,-0.0006233072908295493,-0.0004773972771745407,-0.002644125033863283
0.46,0.002853142362,-0.0004809890119265451,-0.001989808290381038,-0.0023926204604336676,-1.742563061058404e-05,-0.00012612024288874906,-0.0006400533100796046,-0.0004984146425371292,-0.003032673770513272
0.47,0.003555299979,-0.0005010238324617949,-0.0020171558166689153,-0.0030768847971418345,-1.8719277160751284e-05,-0.0001326090671447,-0.000657711541110583,-0.0005197431096225462,-0.0037345963382524176
0.48,0.00337341375,-0.0005213442328801259,-0.00204692426699728,-0.0028768052685310885,-2.0078707573083682e-05,-0.00013927701532177953,-0.0006758780943053274,-0.0005414229404532095,-0.003552683362836416
0.49,0.0027926882370000006,-0.0005419423391832064,-0.002072696993618825,-0.002277740055777835,-2.1505714119922628e-05,-0.0001461242940460097,-0.0006935776505407102,-0.000563448053303129,-0.002971317706318545
0.5,0.003181866633,-0.0005627924623539828,-0.002097327640536458,-0.0026483893277487102,-2.3002076995166764e-05,-0.00015314828100281746,-0.0007112197408208434,-0.0005857945393491496,-0.0033596090685695536
0.51,0.003817779282,-0.000583913584192376,-0.002126896727142191,-0.003265427993397887,-2.456958365298383e-05,-0.00016035305056059598,-0.0007297341707348643,-0.0006084831678453598,-0.003995162164132751
0.52,0.0038171033730000003,-0.0006053453257564981,-0.002159451585682228,-0.00324554371460952,-2.6210078876924e-05,-0.00016774599422743767,-0.0007488545626334769,-0.0006315554046334222,-0.003994398277242997
0.53,0.0030958142940000002,-0.0006270836019745286,-0.002188203657923856,-0.0025048707337160603,-2.7925448989698615e-05,-0.0001753280283274854,-0.0007675522573760674,-0.0006550090509642272,-0.0032724229910921277
0.54,0.002532136599,-0.0006490763038995999,-0.002210336727090408,-0.001921743099594273,-2.971755212173712e-05,-0.00018309259808021563,-0.0007853616931699802,-0.000678793856021337,-0.0027071047927642532
0.55,0.002987220537,-0.0006712866449577288,-0.002231731484535381,-0.002357208389400214,-3.158819066106575e-05,-0.00019103510978550996,-0.000803140647888887,-0.0007028748356187946,-0.003160349037289101
0.56,0.0037824740730000002,-0.0006937412024201414,-0.002259180007947137,-0.0031324962929510014,-3.353916857491841e-05,-0.00019916047298502168,-0.0008219319920134576,-0.0007272803709950598,-0.003954428284964459
0.57,0.00486754542,-0.0007165162428372577,-0.0022958280754761273,-0.004197117212847081,-3.557237825102174e-05,-0.0002074814622356455,-0.0008422658581113108,-0.0007520886210882795,-0.005039383070958392
0.58,0.0042543497880000005,-0.0007396685289857136,-0.002334629154215046,-0.0035630985349366573,-3.768982752691019e-05,-0.00021600839294204344,-0.0008631202831682777,-0.0007773583565126238,-0.004426218818104935
0.59,0.001857284136,-0.0007631325302954081,-0.002358171107723852,-0.0011452921668245542,-3.989353491282379e-05,-0.0002247330842406774,-0.0008818179765585194,-0.0008030260652082319,-0.0020271101433830736
0.6,0.0016930353060000001,-0.0007867668850715307,-0.0023686998475006614,-0.0009604557885373377,-4.218537595078227e-05,-0.00023363512335101793,-0.0008985898455095864,-0.0008289522610223129,-0.001859045634046924
0.61,0.0035717729310000006,-0.0008105483521957489,-0.0023875935773429936,-0.002818290179929164,-4.456710796611517e-05,-0.0002427112797155623,-0.0009166414273992902,-0.0008551154601618641,-0.003734931607328454
0.62,0.0032450930640000003,-0.0008345565037568861,-0.002414036734884442,-0.002470341328360568,-4.704053450025566e-05,-0.00025197402711253533,-0.0009359080519953122,-0.0008815970382571417,-0.00340624938035588
0.63,0.0018445399650000001,-0.0008587848429946341,-0.0024316311126651525,-0.0010485342277815968,-4.960752022247463e-05,-0.0002614231173312593,-0.0009539099917494748,-0.0009083923632171087,-0.0020024442195310716
0.64,0.003168815409,-0.000883186153044607,-0.002448630897329439,-0.002351422705075732,-5.2269895525998765e-05,-0.00027105194337356765,-0.0009718552167121996,-0.0009354560485706059,-0.0033232779217879315
0.65,0.0043892853570000005,-0.0009078199981258461,-0.002478138118918375,-0.0035500216127115425,-5.5029505418213525e-05,-0.00028087003506938426,-0.0009917631224511231,-0.0009628495035440596,-0.004541784735162665
0.66,0.0033196412160000003,-0.0009327515858533743,-0.0025081794265872583,-0.002458239921065106,-5.788829672591041e-05,-0.0002908882264699926,-0.0010118751576705409,-0.0009906398825792846,-0.003470115078735647
0.67,0.002149691787,-0.0009579264912901777,-0.002526801660773428,-0.001266206916168835,-6.084823451662924e-05,-0.0003010993316737732,-0.0010303458830855767,-0.0010187747258068069,-0.0022965527992544117
0.68,0.002512814823,-0.0009832663431774298,-0.0025411687166769976,-0.0016072042645449902,-6.391119136485057e-05,-0.00031149203797049244,-0.0010481953762582785,-0.0010471775345422805,-0.0026553996408032686
0.69,0.0029939668740000002,-0.001008769860472583,-0.0025595347423536395,-0.0020660008707833266,-6.707898328361841e-05,-0.00032206634578307657,-0.001066666186258542,-0.0010758488437562015,-0.0031326670570418686
0.7,0.002246191776,-0.0010344492518466377,-0.0025763435324573035,-0.0012957571499494702,-7.035343659652068e-05,-0.0003328243167973768,-0.001084928016601499,-0.0011048026884431584,-0.002380685166550969
0.71,0.0012236660460000002,-0.0010602513527892554,-0.0025840766560662285,-0.0002508675718355469,-7.37363481031167e-05,-0.0003437579845218273,-0.0011018055282886025,-0.001133987700892372,-0.0013526731001241494
0.72,0.0007806593952000001,-0.0010860930320102558,-0.002584259188133847,0.00021436115831183992,-7.722940971212953e-05,-0.0003548543372807383,-0.0011174650234935962,-0.0011633224417223853,-0.0009031038651817563
0.73,-0.0004785213033,-0.0011118928767436275,-0.0025757097585405045,0.0014955247603565458,-8.083418136273838e-05,-0.0003660999928410316,-0.0011316660885650593,-0.0011927270581063658,0.0003638586717914865
0.74,-0.0011100927330000001,-0.001137558867738178,-0.002557488440369604,0.002148738873823477,-8.455207786751895e-05,-0.00037747930811508304,-0.001144196966245225,-0.001222110945605697,0.001004541907578252
0.75,0.0002081238588,-0.001163058731378908,-0.0025424842877763763,0.0008520916448220483,-8.838440029146659e-05,-0.00038898517667444385,-0.001156976745626937,-0.0012514431316703746,-0.0003048851008048887
0.76,0.001215479601,-0.0011884656099017182,-0.0025388914167856678,-0.00013351744668035122,-9.233245886670545e-05,-0.00040062653837332954,-0.0011712955941502062,-0.0012807980687684236,-0.0013048130408305574
0.77,0.00045831260520000003,-0.001213841727259096,-0.0025363320546899024,0.0006453898658334211,-9.639764749511375e-05,-0.00041241118730833026,-0.0011856341928499332,-0.0013102393747542098,-0.000540244327016512
0.78,0.0025193865419999998,-0.001239223758007646,-0.0025400740950200936,-0.0013937979318716853,-0.00010058142056564862,-0.00042434342679864405,-0.0012008137052128159,-0.0013398051785732947,-0.002594611637084501
0.79,0.005915541834,-0.001264778526462298,-0.002570879595910311,-0.004767302246171814,-0.00010488537742190243,-0.0004364479444521172,-0.0012200898254818133,-0.0013696639038842005,-0.005987392071653627
0.8,0.004511049039,-0.001290689995757315,-0.002611414263093069,-0.0033396311903797415,-0.00010931138373137974,-0.0004487533174433458,-0.0012409847727638972,-0.0014000013794886947,-0.004580615963143639
0.81,0.00192991149,-0.0013169060170889883,-0.002631790003241596,-0.0007355168393256917,-0.00011386141526755817,-0.00046125298979234004,-0.0012589496970349507,-0.0014307674323565465,-0.0019944665363606424
0.82,0.0025754644260000004,-0.001343276259789957,-0.002642258536952134,-0.0013581899027819344,-0.00011853730431655234,-0.00047392482000649296,-0.0012754163457956318,-0.0014618135641065093,-0.0026336062485775662
0.83,0.001333244727,-0.0013697351271782909,-0.002649514940714654,-9.309084972206842e-05,-0.00012334072152437754,-0.000486758621558547,-0.0012913439646151776,-0.0014930758487026684,-0.001384434814337246
0.84,-0.0007618900203000001,-0.0013961819907978997,-0.002639857783207113,0.0020245223512302757,-0.00012827320607221627,-0.0004997382880091987,-0.0013045893255151536,-0.001524455196870116,0.0007199330257151222
0.85,0.002047368582,-0.0014225490119201569,-0.0026335464412443207,-0.0007622539586717792,-0.00013333615759176265,-0.0005128520159000776,-0.0013181562526606411,-0.0015558851695119196,-0.0020804102113324203
0.86,0.004573469088000001,-0.0014489851629614838,-0.0026536837670210643,-0.003265211196676907,-0.00013853102266499649,-0.0005261209987466896,-0.0013356403166617397,-0.0015875161856264803,-0.004600851513338647
0.87,0.004436764776,-0.0014756812527824304,-0.002685534197168249,-0.0031048748327599874,-0.00014385949768783363,-0.0005395740058207397,-0.0013549610981482946,-0.001619540750470264,-0.0044598359309082816
0.88,0.002050953156,-0.001502631604352972,-0.0027045361169400583,-0.0006955091216018982,-0.0001493234219798241,-0.0005532108525773558,-0.0013724082531749054,-0.001651955026332796,-0.0020679173747768036
0.89,-0.0008458591077000001,-0.0015296387459253933,-0.0026968921975442295,0.002224293000767672,-0.00015492448448848798,-0.0005670016491554184,-0.001385751062437613,-0.0016845632304138814,0.000838541938330059
0.9,-0.0017132664690000003,-0.0015564742080180557,-0.002670200220988235,0.0031141023104312793,-0.00016066404383073324,-0.0005809102192936331,-0.001395962965205349,-0.0017171382518487888,0.0017181393452259303
0.91,-0.001153123317,-0.0015830339557018841,-0.0026417493157774607,0.0025760787317235167,-0.00016654318442386817,-0.0005949178993333526,-0.0014055730427385677,-0.0017495771401257524,0.001170505688984949
0.92,-0.00148262454,-0.001609313860012552,-0.002614231546356128,0.002927475152542971,-0.00017256287734290838,-0.0006090206844746911,-0.0014149839855291274,-0.0017818767373554605,0.0015124911670138436
0.93,-0.0007526684241,-0.001635327508070746,-0.0025884980652826706,0.0022192210621485775,-0.00017872406714119338,-0.0006232172751823081,-0.001424334155994284,-0.0018140515752119394,0.0007948869061542934
0.94,0.0001418071797,-0.0016611233472927087,-0.00257066977910986,0.0013464361724135699,-0.00018502771281921743,-0.0006375118604225022,-0.0014345828920445552,-0.0018461510601119262,-8.814671963098533e-05
0.95,-0.00015750092340000002,-0.001686754700378319,-0.0025556008380122125,0.0016673520471160086,-0.0001914748208400502,-0.0006519097437440494,-0.0014449937722648804,-0.0018782295212183692,0.00022235827485112816
0.96,0.001103010894,-0.0017122583139904462,-0.002545121884413209,0.00042843867268469674,-0.00019806643987369993,-0.0006664140629858995,-0.0014558700761051362,-0.0019103247538641462,-0.0010274314034204395
0.97,0.004840011693,-0.0017377809814835968,-0.0025594116142169192,-0.0032863846334267666,-0.00020480373637993756,-0.0006810452382616256,-0.0014703649790400847,-0.0019425847178635345,-0.004756749612466851
0.98,0.006594522345,-0.0017635827036855873,-0.0026009328261811762,-0.005017857759424669,-0.00021168817399328988,-0.0006958422844088381,-0.0014890442504024042,-0.0019752708776788774,-0.006506902009827073
0.99,0.002311855992,-0.001789735282118973,-0.002629582860495943,-0.0007121491035286609,-0.00021872147073891663,-0.0007108170647165125,-0.0015059118111324771,-0.0020084567528578894,-0.002218060914661138
1.0,-0.001585350936,-0.0018159687338189872,-0.002617107479506912,0.0032072253013348618,-0.00022590520173093384,-0.0007259291336869282,-0.001516501982950657,-0.002041873935549921,0.0016907233183842047
1.01,-0.0002344653765,-0.0018420126769028604,-0.002591681137267741,0.0018780431464993285,-0.0002332405271268721,-0.0007411359455007262,-0.001524860379808935,-0.0020752532040297323,0.0003531827666903935
1.02,0.003929927202000001,-0.0018679391403447572,-0.002593611551111607,-0.0022641259152724946,-0.00024072843609734807,-0.0007564458485944657,-0.001537120238938971,-0.0021086675764421053,-0.0038012461542114655
1.03,0.002396492748,-0.0018939495615972618,-0.0026084726993893105,-0.0007081037402682866,-0.00024837010400036126,-0.0007718877320081716,-0.0015512564438022298,-0.002142319665597623,-0.0022593601840705164
1.04,-0.002144285496,-0.0019199556273204624,-0.0025927404452508115,0.003854554567967996,-0.0002561667786616572,-0.000787447200251013,-0.0015606372047660571,-0.0021761224059821194,0.002293917363201939
1.05,-0.0014589255420000002,-0.00194570690779619,-0.002557515649894701,0.0031904045032540495,-0.00026411943529947,-0.0008030841273115557,-0.001566748207342495,-0.00220982634309566,0.0016236562959115546
1.06,0.0026656291170000005,-0.0019712251191985105,-0.0025461266305694084,-0.0009126006381954465,-0.00027222884879609483,-0.0008187985720134067,-0.001576140733027686,-0.0022434539679946053,-0.0024887413712231326
1.07,0.0016405871220000002,-0.001996705842924535,-0.0025500181146354828,0.00013430382498060608,-0.0002804959298113717,-0.0008346176310419638,-0.0015876710726837168,-0.0022772017727359065,-0.0014533672477031107
1.08,0.0009284003496,-0.0020221809629654896,-0.002545005893555451,0.0008681403910257646,-0.00028892174077293744,-0.0008505445612711863,-0.0015977149731607903,-0.002311102703738427,-0.0007295745821350257
1.09,0.004671864369,-0.002047680651269423,-0.0025549317672312268,-0.002853315126180902,-0.00029750737652117364,-0.0008665825883760539,-0.0016098904478127458,-0.002345188027790597,-0.004463205573993647
1.1,0.004364510202,-0.00207336438706393,-0.0025818153916701315,-0.0025234097616000572,-0.0003062540651941768,-0.0008827551462245833,-0.0016246211218931433,-0.002379618452258107,-0.004148030883493201
1.11,0.0025586118270000003,-0.002099263001864276,-0.0025979075683991437,-0.0006950255842024045,-0.00031516317577873345,-0.0008990669706867423,-0.0016377437705386694,-0.0024144261776430096,-0.002332769354741074
1.12,0.0027296266140000003,-0.0021252805443925183,-0.002605600937249274,-0.0008436481858236288,-0.0003242360277337423,-0.0009155034203150318,-0.0016495461551192408,-0.0024495165721262605,-0.0024931943409428696
1.13,0.002638559403,-0.0021513758980157838,-0.002613469787403827,-0.0007301218450870084,-0.00033347383283506885,-0.0009320575999502738,-0.0016612897719291537,-0.002484849730850853,-0.002391411617016162
1.14,0.0019588176360000003,-0.0021775295481406727,-0.002617260237573959,-2.796818893948446e-05,-0.000342877749018814,-0.0009487256367987542,-0.001672317597766914,-0.002520407297159487,-0.0017002857867063985
1.15,1.159229061e-05,-0.0022036543163657532,-0.002607693407442148,0.0019413342153016466,-0.0003524488424262736,-0.0009654930446931665,-0.0016811639811155194,-0.002556103158792027,0.0002601702341861272
1.16,-0.0007180529562,-0.0022296154020954753,-0.002584523738502264,0.002692599572675183,-0.0003621879942281118,-0.000982337315674479,-0.0016876902151469635,-0.002591803396323587,0.0010049093575282193
1.17,0.003934471194,-0.0022554417740311425,-0.00258075064863118,-0.0019379815984583515,-0.0003720959820166905,-0.000999260242041253,-0.0016968950582078152,-0.002627537756047833,-0.0036348766566661667
1.18,0.004010055282000001,-0.002281347505629251,-0.0026003956709905384,-0.0019910228734132595,-0.0003821737454507255,-0.0010162924447657477,-0.0017095454866910991,-0.0026635212510799765,-0.0037005683601043587
1.19,-0.0037331327160000003,-0.002307256892292491,-0.002581481661657421,0.005773824740036757,-0.00039242231443951833,-0.0010334213529928223,-0.0017162361587238057,-0.002699679206732009,0.004057588581312952
1.2,-0.005978627001000001,-0.0023327263771165153,-0.002512415303147465,0.008039446961954445,-0.0004028423060010297,-0.0010505769593094473,-0.0017148851046011487,-0.002735568683117545,0.006324561857353297
1.21,-0.00149879142,-0.0023575600580626045,-0.0024543208860703667,0.0035794364534651665,-0.00041343381184748046,-0.0010677242099807087,-0.0017145650296511278,-0.002770993869910085,0.0018648714238140387
1.22,-0.0030057712470000003,-0.002381886127666933,-0.002410893034795368,0.005106133801534553,-0.00042419681633332,-0.0010848766871872008,-0.0017159304116472923,-0.002806082944000253,0.0033902033898872606
1.23,-0.01093997466,-0.0024055409450127727,-0.0023200704343725466,0.013058386283029709,-0.0004351312189331956,-0.0011020038327879136,-0.0017094987084952501,-0.002840672163945968,0.011348887574534458
1.24,-0.01366401546,-0.0024280202338686453,-0.002175787336801962,0.01579823323108729,-0.00044623634417416267,-0.0011190212154055042,-0.001693977815022884,-0.002874256578042808,0.014104255416064406
1.25,-0.009714549681,-0.00244908656428023,-0.0020374787455149416,0.011863485026316865,-0.0004575108596832544,-0.0011358818864128386,-0.0016781563864439858,-0.002906597423963484,0.010185328639872879
1.26,-0.002769093225,-0.002469041439006282,-0.001953496199695456,0.004933024137580323,-0.00046895337136859856,-0.001152620450655997,-0.0016695564621876818,-0.0029379948103748802,0.0032634676753926415
1.27,0.001209662271,-0.0024884288250105815,-0.0019239810011644953,0.0009700155686117803,-0.0004805630300370527,-0.0011693112830348294,-0.0016686100135788313,-0.002968991855047634,-0.0006985944449670509
1.28,0.002871177066,-0.002507661265854143,-0.0019225071675477868,-0.0006752488452700586,-0.0004923396491706576,-0.0011860125436861538,-0.0016716421166860667,-0.003000000915024801,-0.0023468909619561253
1.29,0.003817599759,-0.002526943345945517,-0.0019339088507269887,-0.0016050877905703156,-0.0005042834786401433,-0.0012027533502109772,-0.001676519188278614,-0.00303122682458566,-0.0032816069788489297
1.3,0.001093148901,-0.002546294166770906,-0.001936255314350812,0.001135795065805613,-0.0005163949238135192,-0.0012195356844642024,-0.0016799476623664427,-0.003062689090584425,-0.0005441525965608298
1.31,-0.00154083708,-0.0025655336876292743,-0.0019116488573228828,0.003785496339780224,-0.0005286742566692876,-0.0012363308866894913,-0.001679092782691361,-0.003094207944298562,0.002106403557088863
1.32,0.0012952054710000003,-0.002584531414402924,-0.0018878964974070587,0.0009649756433845816,-0.0005411214941283783,-0.0012531166051286391,-0.001678050905138217,-0.0031256529085313023,-0.0007130752617536353
1.33,0.0001312476957,-0.002603332643257592,-0.0018723492735265423,0.002144469132718728,-0.0005537365605852246,-0.0012698966862406248,-0.001677965317258901,-0.0031570692038428165,0.0004665038154598269
1.34,-0.004698800667000001,-0.002621827796870131,-0.0018266814489812189,0.006989095776345967,-0.0005665193009234604,-0.001286651381406543,-0.0016729737159247187,-0.003188347097793591,0.005316122060421249
1.35,-0.004039969896,-0.002639761287123161,-0.0017600166016248553,0.006343873694926748,-0.0005794692456088575,-0.0013033375556728614,-0.00166426113733893,-0.0032192305327320187,0.004679612557587818
1.36,-0.003507287877,-0.002657057246829067,-0.0016991753395563369,0.005824378718776925,-0.0005925856231266006,-0.0013199379478757726,-0.0016558173032433115,-0.003249642869955668,0.004168561415533614
1.37,-0.005043253311,-0.002673719069215453,-0.0016331891377208295,0.007372861648324534,-0.0006058675478383838,-0.001336446994480855,-0.001645992017773113,-0.003279586617053837,0.005726869630551421
1.38,-0.008951343453,-0.002689584335256493,-0.0015398640704872139,0.011292151798398577,-0.000619313950523598,-0.001352833542561993,-0.0016313175984545175,-0.0033088982857800912,0.00966083419994406
1.39,-0.00853797654,-0.002704428454750825,-0.0014289598283791726,0.010888696623209702,-0.0006329233963791373,-0.0013690556285458604,-0.0016130995983189684,-0.003337351851129962,0.009275597024890734
