Time (s),Ground Accel (m/s²),Floor Disp (m),Floor Vel (m/s),Floor Accel (m/s²),Damper Rel Disp (m),Damper Rel Vel (m/s),Damper Rel Accel (m/s²),Damper Abs Disp (m),Damper Abs Accel (m/s²)
8.16,2.049361974,-0.10157581801236316,0.10683307559634585,-1.9675908545647398,-0.05586987252154047,-0.08519860975327083,0.017572275985391406,-0.15744569053390364,-1.9500185785793485
8.17,2.137223277,-0.1006080649433271,0.0867175382108682,-2.055516622530789,-0.056721075239814595,-0.08504193390155378,0.013762894358019417,-0.1573291401831417,-2.0417537281727696
8.18,2.2622899860000003,-0.09984678787095398,0.06553787626375425,-2.180415766892,-0.05757091135119049,-0.08492528837362509,0.009566211227718446,-0.15741769922214446,-2.1708495556642817
8.19,2.387760867,-0.09930355622039615,0.043108453847812735,-2.305468716296304,-0.05841980182253412,-0.08485280589510068,0.004930284477164315,-0.15772335804293025,-2.3005384318191395
8.2,2.484139212,-0.09899013776234611,0.01957523776219492,-2.4011745008272594,-0.05926820950554302,-0.08482873070667969,-0.00011524679296831541,-0.15825834726788912,-2.4012897476202277
8.21,2.5489941030000005,-0.0989160424181917,-0.004756168931313014,-2.4651068378743273,-0.06011663719535691,-0.08485680725609876,-0.005500063090846885,-0.1590326796135486,-2.470606900965174
8.22,2.6159787450000005,-0.09908850475122102,-0.029736297674551902,-2.5309189107734498,-0.060965622542441054,-0.08494026216072975,-0.011190917835352587,-0.16005412729366209,-2.5421098286088024
8.23,2.6890112520000002,-0.09951420373183777,-0.055403498448796634,-2.6025212440754966,-0.06181573494842717,-0.08508221903649282,-0.017200457317263107,-0.16132993868026493,-2.6197217013927596
8.24,2.744130699,-0.10019970049095314,-0.08169585337427845,-2.6559497410208697,-0.06266757506372085,-0.08528580402224395,-0.023516539832963923,-0.162867275554674,-2.6794662808538336
8.25,2.7777780180000002,-0.10115024899958396,-0.10841384835188426,-2.687649254500293,-0.06352177332605724,-0.08555384844503384,-0.03009234472501726,-0.1646720223256412,-2.71774159922531
8.26,2.7807092460000002,-0.10236878832889933,-0.13529401751119,-2.6883845773608503,-0.06437898571708445,-0.08588862976040748,-0.03686391834971209,-0.1667477740459838,-2.7252484957105625
8.27,2.696754285,-0.10385398842495959,-0.1617460017008626,-2.6020122605736655,-0.06523988571975035,-0.08629137077277392,-0.04368428412357611,-0.16909387414470994,-2.6456965446972416
8.28,2.450846034,-0.10559533695595896,-0.18652370449901207,-2.35352829905623,-0.06610514752435136,-0.08676099014742669,-0.050239590806976986,-0.17170048448031033,-2.403767889863207
8.29,2.035539684,-0.10756780175208036,-0.2079692547252676,-1.935581746194877,-0.06697541606752626,-0.08729271848755357,-0.0561060772183995,-0.17454321781960663,-1.9916878234132764
8.3,1.5159716730000001,-0.1097312189450856,-0.2247141838757799,-1.413404083907587,-0.06785126896480737,-0.08787786096866781,-0.06092241900445122,-0.17758248790989295,-1.4743265029120383
8.31,0.9599100696000001,-0.11203506686460281,-0.23605540002766212,-0.8548391464688545,-0.06873318276408437,-0.08850489888673294,-0.06448516460857429,-0.18076824962868718,-0.9193243110774287
8.32,0.3795227073,-0.11442379478957142,-0.24169018496605965,-0.2721178412106515,-0.06962151104821572,-0.08916075793953729,-0.06668664595229762,-0.18404530583778714,-0.33880448716294914
8.33,-0.19816876890000001,-0.11683980754188883,-0.24151236549742272,0.30768173493803674,-0.07051647245772369,-0.08983152396205647,-0.06746655855154154,-0.18735627999961252,0.2402151763864952
8.34,-0.7011862308000001,-0.1192269254638721,-0.23591121889923236,0.8125475847000341,-0.07141814655150304,-0.09050329479381365,-0.06688760779989428,-0.19064507201537514,0.7456599769001397
8.35,-1.1009409840000002,-0.12153537684953655,-0.22577905823365718,1.213884548415003,-0.07232648019737473,-0.09116343438052373,-0.06514030954212041,-0.19386185704691128,1.1487442388728826
8.36,-1.435905396,-0.12372406621231363,-0.2119588143217588,1.5501642339646717,-0.07324130325580741,-0.09180117730601317,-0.06240827555577061,-0.19696536946812104,1.487755958408901
8.37,-1.7459671230000002,-0.12575836868610196,-0.19490168043590714,1.8612625432056622,-0.07416234480046312,-0.09240713162512817,-0.058782588267232205,-0.1999207134865651,1.80247995493843
8.38,-2.023309557,-0.1276073702373525,-0.17489862981419968,2.1393475811358296,-0.07508924361065634,-0.09297263041351732,-0.054317169410597665,-0.20269661384800886,2.085030411725232
8.39,-2.215844541,-0.1292445645270462,-0.15254022812453918,2.3323327567962697,-0.07602155640417176,-0.09348992828956484,-0.049142405798908106,-0.20526612093121793,2.2831903509973617
8.4,-2.258149185,-0.1306522877404247,-0.1290044145511626,2.3748299578790504,-0.07695877271243075,-0.09395333336223365,-0.04353860873485166,-0.20761106045285543,2.3312913491441987
8.41,-2.148585219,-0.13182632958198248,-0.10580395376039388,2.2652622002746914,-0.07790034142401855,-0.09436040895532762,-0.037876509883941145,-0.20972667100600104,2.2273856903907503
8.42,-1.9625640750000002,-0.1327757601074497,-0.08408215133305141,2.0790982851938007,-0.07884570351861875,-0.09471200996471117,-0.03244369199277036,-0.21162146362606846,2.0466545932010303
8.43,-1.795149558,-0.13351681843382424,-0.06412951394185405,1.9114291930456706,-0.07979431775893764,-0.09501083809906687,-0.027321934878370036,-0.21331113619276187,1.8841072581673006
8.44,-1.693004895,-0.13406510498616625,-0.045527796526548835,1.8089142900153727,-0.08074566964013215,-0.095259538139835,-0.022418073275256967,-0.21481077462629838,1.7864962167401157
8.45,-1.672524558,-0.13443046195779984,-0.027543597800169222,1.7879254552605492,-0.08169926442108921,-0.095459418051578,-0.017557909073343814,-0.21612972637888905,1.7703675461872055
8.46,-1.7729505090000002,-0.1346140082429036,-0.009165659220581341,1.8876622606570268,-0.08265460989107933,-0.09560967594644453,-0.012493669899963089,-0.2172686181339829,1.8751685907570637
8.47,-2.013837021,-0.1346052829397755,0.010910719846199976,2.1276135526992364,-0.08361119145525343,-0.09570663688837712,-0.006898518486555594,-0.21821647439502895,2.120715034212681
8.48,-2.3221054800000003,-0.13438211949542248,0.03372196902440503,2.4346362829417747,-0.08456844290793097,-0.095743653647131,-0.0005048332642187403,-0.21895056240335345,2.434131449677556
8.49,-2.547620703,-0.13391756953524783,0.05918802301052353,2.658574514281925,-0.08552572499489457,-0.09571276374558758,0.006682813572903734,-0.21944329453014239,2.6652573278548286
8.5,-2.5843503240000003,-0.1331918890258117,0.08594807887670416,2.6934366589542003,-0.08648232705827424,-0.09560764893034789,0.014340149475036645,-0.21967421608408594,2.707776808429237
8.51,-2.4268909950000004,-0.1322017248498161,0.11208475632241481,2.5338988301879275,-0.08743749514027903,-0.09542596747060897,0.021996142472747005,-0.2196392199900951,2.5558949726606746
8.52,-2.172711933,-0.13096059218879003,0.13614177588279983,2.277505081889077,-0.08839047282720928,-0.09516956991544233,0.029283368560581613,-0.21935106501599932,2.3067884504496585
8.53,-1.910339559,-0.12949191616284778,0.15759342930565026,2.01282560268101,-0.08934053499816073,-0.0948428642748475,0.03605775955838458,-0.21883245116100852,2.0488833622393945
8.54,-1.69349049,-0.1278208214365808,0.17662551594774478,1.7935917257378926,-0.09028700345896558,-0.09445082788612141,0.042349518186836355,-0.21810782489554636,1.835941243924729
8.55,-1.5271325100000002,-0.12596910722551533,0.1937173262653502,1.6247703377831946,-0.09122924642126894,-0.09399776457455017,0.04826314412741345,-0.21719835364678425,1.673033481910608
8.56,-1.354198887,-0.12395508215808834,0.20908768722004645,1.449301853156053,-0.09216667146058113,-0.09348724328788942,0.053841113204737445,-0.21612175361866948,1.5031429663607905
8.57,-1.144878012,-0.12179703772834835,0.22252119872795184,1.2374004484250256,-0.0930987223897118,-0.09292294253824358,0.059019036724431595,-0.21489576011806016,1.2964194851494573
8.58,-0.9040380975,-0.11951604153078997,0.2336780407837241,0.9939679627294233,-0.09402488383147191,-0.09230934581377831,0.06370030816862476,-0.21354092536226188,1.057668270898048
8.59,-0.6817689054000001,-0.11713518397940588,0.24249346949309422,0.7691177791445987,-0.09494468840867777,-0.09165156962739425,0.06785492910818908,-0.21207987238808365,0.8369727082527878
8.6,-0.5032220985,-0.11467632114273597,0.249279097840887,0.5880078904139574,-0.09585771907244763,-0.09095456312657652,0.07154637105535949,-0.2105340402151836,0.6595542614693168
8.61,-0.3215167659,-0.11215873581562652,0.2542379675810037,0.4037660576093791,-0.09676360572072304,-0.0902227665285063,0.07481294855868276,-0.20892234153634956,0.47857900616806187
8.62,-0.12296148300000001,-0.1096011939367456,0.25727040819518093,0.20272206522606462,-0.09766202259237786,-0.08946060780245707,0.07761879665116306,-0.20726321652912344,0.2803408618772277
8.63,0.09010957842,-0.1070237409313913,0.2582201928756778,-0.012765129126686592,-0.09855269036477744,-0.08867294667746022,0.07991342834820875,-0.20557643129616876,0.06714829922152216
8.64,0.3877464303,-0.10444967571318796,0.25659285076499105,-0.31270329301066146,-0.0994353829654834,-0.0878655734637321,0.0815612143974152,-0.20388505867867135,-0.23114207861324626
8.65,0.8145304803,-0.10191010478690825,0.251321334490951,-0.7415999617973434,-0.100309942644432,-0.08704636232598842,0.08228101315131914,-0.20222004743134026,-0.6593189486460242
8.66,1.2995905410000002,-0.09944614410989171,0.2414708009123572,-1.2285067539214132,-0.10117630378112734,-0.08622586501307791,0.0818184494307817,-0.20062244789101905,-1.1466883044906315
8.67,1.7245577790000002,-0.09710352412425714,0.22705319621455555,-1.655014185638914,-0.10203451322737875,-0.08541602423720396,0.08014970574400854,-0.19913803735163588,-1.5748644798949054
8.68,2.004043698,-0.09492276105691642,0.20909941725358816,-1.9357416065545627,-0.10288473209995873,-0.08462775027879212,0.07750508593835997,-0.19780749315687515,-1.8582365206162028
8.69,2.144647485,-0.09293209352546893,0.1890340890359116,-2.0773240369807504,-0.10372721649570815,-0.08386912887109263,0.07421919560153872,-0.1966593100211771,-2.0031048413792116
8.7,2.228345424,-0.09114772987079987,0.16783864189789885,-2.1617653906218,-0.10456228918772868,-0.08314540953301344,0.0705246720142983,-0.19571001905852856,-2.091240718607502
8.71,2.289235113,-0.08957896689099519,0.14591395406303778,-2.223172176350412,-0.10539031728339007,-0.08246020959926455,0.06651531473547839,-0.19496928417438525,-2.1566568616149335
8.72,2.2733448750000003,-0.08823059640358742,0.12376014341851589,-2.2075899525539646,-0.10621169869538846,-0.0818160728004134,0.0623120450347488,-0.19444229509897587,-2.145277907519216
8.73,2.1513192660000002,-0.08710032733775701,0.10229366974756686,-2.0857047816358425,-0.10702684805994829,-0.08121380011155217,0.058142492737498,-0.1941271753977053,-2.0275622888983444
8.74,1.9511295390000003,-0.08617667170936814,0.08243745593020599,-1.8855379818363338,-0.10783617646657388,-0.0806518812135663,0.05424128685967583,-0.19401284817594203,-1.831296694976658
8.75,1.68711399,-0.08543997250349332,0.06490238524475893,-1.6214761552530796,-0.108640069356098,-0.08012669669125798,0.0507956176019872,-0.19408004185959132,-1.5706805376510924
8.76,1.3528127340000002,-0.08486366336053722,0.050359443346461544,-1.2871122244063975,-0.10943886676109042,-0.07963278430722574,0.047986859204461274,-0.19430253012162763,-1.2391253652019363
8.77,0.9760362381,-0.08441500449279984,0.03937233020101299,-0.9103104046833139,-0.11023284559464883,-0.07916298240445499,0.04597352134968963,-0.19464785008744867,-0.8643368833336242
8.78,0.6137032014,-0.08405773965278725,0.03208063780150645,-0.5480280752179953,-0.1110222057893795,-0.07870905654168078,0.044811651205152236,-0.19507994544216675,-0.5032164240128432
8.79,0.2955532275,-0.08375638458119516,0.028190376516910077,-0.2300241817012787,-0.11180706481433314,-0.07826274844904627,0.044449967321752604,-0.1955634493955283,-0.1855742143795261
8.8,0.025826767380000004,-0.08347924511524037,0.027237516674049573,0.03945221312917768,-0.11258746122508749,-0.07781653370182369,0.044792982122762004,-0.19606670634032786,0.08424519525193969
8.81,-0.189241767,-0.08319952952411458,0.028705601551107834,0.2541647622824743,-0.11336336350455051,-0.07736392219077974,0.045729320086027536,-0.1965628930286651,0.29989408236850185
8.82,-0.3138001218,-0.08289666254147172,0.031867794977463136,0.37827392298858564,-0.1141346821918482,-0.07689981526875984,0.04709206431795204,-0.19703134473331993,0.4253659873065377
8.83,-0.28856566260000005,-0.08255971427131559,0.03552185905376429,0.3525388922716455,-0.11490128825546572,-0.07642139745474356,0.0485914984853037,-0.1974610025267813,0.4011303907569492
8.84,-0.10419701310000001,-0.08219149002804514,0.03812298960032486,0.1676872170404704,-0.11566304130651779,-0.0759292127556703,0.04984544132935037,-0.19785453133456293,0.21753265836982077
8.85,0.1745676747,-0.08180885478414547,0.03840405917960924,-0.11147330118359422,-0.11641982400230079,-0.07542732640092933,0.05053182961884323,-0.19822867878644626,-0.06094147156475099
8.86,0.4537135791,-0.0814373731373127,0.0358922701869457,-0.3908844973491141,-0.11717157099216416,-0.07492207157174455,0.0505191362181146,-0.19860894412947686,-0.3403653611309995
8.87,0.6458523372,-0.08110280138506407,0.031022080262780343,-0.583153487483957,-0.11791828124930091,-0.07441997985560626,0.04989920700954448,-0.19902108263436497,-0.5332542804744125
8.88,0.7202798262000001,-0.0808235995089781,0.02481829495441175,-0.6576035741897619,-0.11866001072698021,-0.07392591568025282,0.04891362806114424,-0.19948361023595831,-0.6086899461286177
8.89,0.7160722191000001,-0.0806081902884689,0.018263549147429822,-0.6533455872066232,-0.11939685205405728,-0.07344234973516231,0.04779956095695587,-0.2000050423425262,-0.6055460262496672
8.9,0.6591073149,-0.08045679557166714,0.012015394212921372,-0.5962853996950668,-0.1201289125882121,-0.07296975709579974,0.046718966915556825,-0.20058570815987925,-0.54956643277951
8.91,0.5268578220000001,-0.08036314698716447,0.006714322687612673,-0.46392890536667286,-0.1208562963493614,-0.07250699513406193,0.04583342543200336,-0.20121944333652586,-0.4180954799346695
8.92,0.32647189499999996,-0.0803141886539761,0.0030773439500608275,-0.2634668421436963,-0.12157908728177654,-0.0720511913489645,0.04532733158748409,-0.20189327593575263,-0.21813951055621222
8.93,0.127850787,-0.08029162266532584,0.0014358537799913824,-0.0648311918701927,-0.12229733368275209,-0.07159808884614555,0.0452931689763067,-0.20258895634807794,-0.01953802289388601
8.94,-0.01995142104,-0.08027681194475669,0.0015262903338386187,0.08291850263963996,-0.12301104031547462,-0.07114323769836155,0.0456770605804922,-0.20328785226023133,0.12859556322013216
8.95,-0.09250684812000001,-0.08025559186090624,0.0027177264362527225,0.15536871784318085,-0.123720172466404,-0.07068319248751471,0.04633198158887358,-0.20397576432731024,0.20170069943205443
8.96,-0.08582564952,-0.08022081646890741,0.004237351963511891,0.14855638760865286,-0.12442466929675364,-0.0702161735824123,0.04707179943160705,-0.20464548576566105,0.19562818704025992
8.97,0.0011685465990000001,-0.08017319303789867,0.005287334238235954,0.0614400673361597,-0.12512446174807718,-0.06974231668229544,0.04769958059176366,-0.20529765478597584,0.10913964792792336
8.98,0.1746498825,-0.08012158645813267,0.005033981714965784,-0.11211057199019359,-0.12581949230620432,-0.06926379494313276,0.048004767240773794,-0.20594107876433698,-0.06410580474941979
8.99,0.426642786,-0.08008315113255866,0.0026530833998345453,-0.3640690910360542,-0.12650973577921798,-0.06878489965959987,0.047774289465805475,-0.20659288691177663,-0.31629480157024875
9.0,0.6938291232000001,-0.08008149892628103,-0.002322642144306821,-0.631076017792219,-0.12719521843793208,-0.0683116320832198,0.04687922581020937,-0.2072767173642131,-0.5841967919820097
9.01,0.8849994381,-0.08014105007443359,-0.009587587486206093,-0.8219130505876353,-0.12787602826379496,-0.0678503330893567,0.04538057296241055,-0.20801707833822855,-0.7765324776252247
9.02,0.9585642357,-0.0802798491787379,-0.018172233374655945,-0.8950161271023354,-0.12855230941441995,-0.0674058970356404,0.043506637780848456,-0.20883215859315785,-0.851509489321487
9.03,0.9333396846,-0.08050567794002353,-0.026993518882469883,-0.8692409744604519,-0.12922424272437993,-0.06698076495635714,0.04151977807580115,-0.20972992066440346,-0.8277211963846507
9.04,0.8342300394000001,-0.08081658242230622,-0.03518737757406746,-0.769530763859064,-0.12989202152508786,-0.06657499518522772,0.039634176150081635,-0.21070860394739407,-0.7298965877089825
9.05,0.6340020534,-0.08120191195408055,-0.041878528780799854,-0.5686994774874159,-0.13055582882538908,-0.06618646487501564,0.0380718858923314,-0.21175774077946963,-0.5306275915950844
9.06,0.31246753140000005,-0.08164108036024625,-0.045955152452340546,-0.24662525682072234,-0.13121581370150687,-0.06581051034854271,0.03711901940225554,-0.21285689406175312,-0.2095062374184668
9.07,-0.09197301735,-0.0821028420311095,-0.046397181720308454,0.1582194032271409,-0.13187206469697568,-0.06543968874522042,0.03704530126220268,-0.21397490672808517,0.19526470448934358
9.08,-0.5059462374,-0.08254854819952523,-0.04274405196283751,0.5724065482670491,-0.13252458577840434,-0.0650645275405113,0.03798693967962047,-0.21507313397792957,0.6103934879466695
9.09,-0.8731712268,-0.08293818787199125,-0.03518388253036739,0.9396273382269746,-0.13317328335305842,-0.06467498739030428,0.03992109036178254,-0.21611147122504967,0.9795484285887572
9.1,-1.187205219,-0.08323520032201702,-0.024218607474785797,1.2534276728893432,-0.1338179665626661,-0.06426165453123002,0.04274548145306861,-0.21705316688468312,1.2961731543424118
9.11,-1.459274778,-0.08340792505037899,-0.010326338197607619,1.5250261825462927,-0.13445835545314375,-0.0638161235643011,0.046360711932716236,-0.21786628050352275,1.571386894479009
9.12,-1.716676425,-0.083428520112034,0.0062073258666050825,1.7817066302962474,-0.13509408985997653,-0.06333075780225664,0.050712440476176346,-0.21852260997201053,1.8324190707724237
9.13,-1.95195456,-0.08327150422422477,0.025195851695239992,2.0159985354307346,-0.13572473539591287,-0.0627983493850106,0.05576924297303426,-0.21899623962013764,2.071767778403769
9.14,-2.06595657,-0.08291592670891991,0.04591965136573281,2.1287613986678298,-0.13634979051652535,-0.062212674737484965,0.0613656865320929,-0.21926571722544524,2.1901270851999226
9.15,-1.995542352,-0.08235208835468424,0.06684801948140033,2.0569122244656737,-0.13696870487374552,-0.061570196706548695,0.0671299196551613,-0.21932079322842976,2.124042144120835
9.16,-1.803210435,-0.08158560984032188,0.0864476833910715,1.863020557468562,-0.13758091158242786,-0.060871145029919124,0.07268041567075395,-0.21916652142274973,1.935700973139316
9.17,-1.556652762,-0.08063418668678171,0.10383694731696318,1.614832227709773,-0.1381858612971527,-0.060118797915052105,0.07778900730265098,-0.21882004798393442,1.6926212350124241
9.18,-1.2236660460000002,-0.07952344147492468,0.11831209505444247,1.2801973197860863,-0.13878304788257254,-0.059318519168912565,0.08226674192525701,-0.21830648935749722,1.3624640617113433
9.19,-0.7890936408,-0.07828721483887173,0.1289332321561482,0.8440301005550563,-0.13937202986193192,-0.058477876702964955,0.0858617512642636,-0.21765924470080367,0.92989185181932
9.2,-0.3234112731,-0.07696735995232247,0.1350377451537038,0.3768724989560641,-0.13995245243930285,-0.057606638771220214,0.08838583508468384,-0.21691981239162533,0.46525833404074796
9.21,0.09007863768,-0.075608509124226,0.13673242046559123,-0.03793743657857673,-0.1405240632124939,-0.05671551586698761,0.08983874576183742,-0.2161325723367199,0.05190130918326069
9.22,0.3813447186,-0.0742503926075975,0.13489088286010806,-0.3303700845180555,-0.1410867121004305,-0.0558142617203348,0.09041208356872327,-0.215337104708028,-0.23995800094933223
9.23,0.5035824198,-0.07292108448734143,0.13097074119110602,-0.45365824928235154,-0.14164033320986685,-0.0549099601669358,0.09044822711107775,-0.21456141769720827,-0.3632100221712738
9.24,0.48064251960000004,-0.07163351124724326,0.12654390682852676,-0.43170862323350123,-0.14218491343848982,-0.05400608555765833,0.09032669474441685,-0.2138184246857331,-0.3413819284890844
9.25,0.34437426210000005,-0.07038627557638856,0.12290322734241416,-0.2964272739890208,-0.1427204569579503,-0.05310261833443649,0.09036674989995225,-0.21310673253433887,-0.20606052408906855
9.26,0.07815186531000001,-0.0691654353158482,0.12126482476565664,-0.031253241362481976,-0.14324695206914356,-0.052196403904216475,0.09087613614405138,-0.21241238738499177,0.0596228947815694
9.27,-0.3498435333,-0.06794367977157695,0.12308628408859495,0.39554510595014536,-0.14376433845790623,-0.05128087384831743,0.09222987503575814,-0.21170801822948318,0.4877749809859035
9.28,-0.9203855796,-0.06667881234997695,0.12988720023140382,0.9646381226116278,-0.14427247077633318,-0.050345589837071755,0.09482692721337665,-0.21095128312631012,1.0594650498250044
9.29,-1.5349334220000002,-0.06531638949468639,0.14259737082670867,1.577395996449344,-0.14477108279927606,-0.049376814751504086,0.09892808990015828,-0.21008747229396246,1.6763240863495024
9.3,-2.0712883050000004,-0.06379819150936968,0.16104222623663453,2.111575085535829,-0.1452597646378641,-0.04835955296610612,0.10452426717943647,-0.20905795614723377,2.2160993527152653
9.31,-2.470904541,-0.06207226413685339,0.18414324826662223,2.508629320461712,-0.1457379625632254,-0.04728003210615411,0.11137990481096599,-0.20781022670007882,2.620009225272678
9.32,-2.727406611,-0.060099060722856465,0.21049743453276315,2.762207932766468,-0.1462049990845009,-0.046127272148945686,0.11917208663072026,-0.2063040598073574,2.8813800193971884
9.33,-2.825713602,-0.05785359936713845,0.2385948366108398,2.85727248284886,-0.14666010393205864,-0.044893697362600356,0.1275428706383463,-0.2045137032991971,2.9848153534872064
9.34,-2.76911775,-0.055326289837493985,0.26686706931805326,2.797174058593835,-0.1471024495641257,-0.04357542905080928,0.13611079171986967,-0.20242873940161968,2.933284850313705
9.35,-2.618842284,-0.05252160995473018,0.2940689072347075,2.643193524737019,-0.14753118694351997,-0.0421720468280464,0.14456565283270612,-0.20005279689825015,2.787759177569725
9.36,-2.441674665,-0.04945328712475073,0.3195956587611828,2.4621567805580287,-0.14794547453165574,-0.04068547079910869,0.1527495529548349,-0.19739876165640646,2.6149063335128635
9.37,-2.261529711,-0.046138826593152035,0.34329644755855593,2.2780009789165985,-0.14834449514696194,-0.03911865226213028,0.16061415444084742,-0.19448332174011396,2.438615133357446
9.38,-2.035706454,-0.042597710760897974,0.3649267188922564,2.0480532878235027,-0.1487274641423126,-0.03747514680800458,0.16808693638429256,-0.19132517490321058,2.216140224207795
9.39,-1.686193812,-0.03885488320000413,0.3836387932865122,1.6943615910276475,-0.14909363984437526,-0.035759993604526294,0.17494370431136458,-0.1879485230443794,1.8693052953390121
9.4,-1.212697485,-0.03494571830903377,0.39819418490755976,1.216716733181865,-0.14944234473861107,-0.03398098524263406,0.18085796806708304,-0.18438806304764482,1.397574701248948
9.41,-0.7298244657000001,-0.030915113671093265,0.4079267426805414,0.7297948214144623,-0.14977299217490966,-0.03214850201708551,0.18563867704262632,-0.18068810584600292,0.9154334984570887
9.42,-0.35946145349999997,-0.02680871383634918,0.41335322426827587,0.3555014961324292,-0.15008510158411953,-0.030273379824887547,0.18938576139696567,-0.1768938154204687,0.5448872575293948
9.43,-0.1080329193,-0.02266378793015885,0.4156319569697898,0.10024504417035418,-0.1503782916834002,-0.028364640031245607,0.1923621973314224,-0.17304207961355905,0.2926072415017766
9.44,0.12656234160000002,-0.018508414225571607,0.4154427839476588,-0.13807964859654875,-0.15065226106241422,-0.02642923577155988,0.1947186546057234,-0.16916067528798584,0.05663900600917465
9.45,0.4638587868,-0.014369412489264552,0.4123575633137522,-0.4789644781847886,-0.1509067771089117,-0.024473973527936666,0.19633379411892,-0.16527618959817625,-0.2826306840658686
9.46,0.908928873,-0.01028099611665306,0.4053257112085465,-0.9274059428563572,-0.1511416852808295,-0.02250766085562162,0.19692874034408897,-0.16142268139748256,-0.7304772025122683
9.47,1.348851456,-0.006285184731230194,0.39383656587602667,-1.3704231236476079,-0.15135692984366275,-0.020541251711029485,0.19635308857433825,-0.15764211457489294,-1.1740700350732696
9.48,1.702293984,-0.0024242462815170997,0.3783511240665921,-1.726665238239296,-0.15155256614139337,-0.01858600783509391,0.19469568661277764,-0.15397681242291048,-1.5319695516265184
9.49,2.0027546640000002,0.0012653576335173893,0.3595696589403056,-2.0296277870179966,-0.15172875613129602,-0.016651990145436713,0.19210785131866176,-0.15046339849777862,-1.8375199356993348
9.5,2.3067959940000002,0.00475191714060898,0.33774224247801243,-2.335855505440638,-0.1518857575126783,-0.014748286131018652,0.18863295156495058,-0.1471338403720693,-2.1472225538756873
9.51,2.6165987370000003,0.008004755684672068,0.3128254663346051,-2.647499723240823,-0.15202391848019634,-0.012883907372588588,0.18424280012106203,-0.14401916279552426,-2.463256923119761
9.52,2.852956953,0.010994689280439148,0.2851612528188109,-2.885342979918026,-0.15214367635704076,-0.011067667996297114,0.17900507513723257,-0.14114898707660162,-2.7063379047807934
9.53,2.9095596720000003,0.01370059048651648,0.2560189883966556,-2.9431099045130327,-0.15224554739329155,-0.00930653925385959,0.17322067335027208,-0.13854495690677507,-2.7698892311627605
9.54,2.788790724,0.016116621222687418,0.22718715883753202,-2.8232560073116884,-0.15233009908447484,-0.0076037989827990714,0.1673273808618317,-0.13621347786178742,-2.6559286264498567
9.55,2.5937718480000003,0.018252187267425744,0.19992605011013323,-2.628965738168073,-0.15239791284208712,-0.0059589525396566015,0.16164190776666215,-0.13414572557466137,-2.4673238304014107
9.56,2.3808879810000003,0.020125307119951967,0.17469792039511126,-2.416660204836323,-0.1524495540823223,-0.004369295507380202,0.1562894986886177,-0.13232424696237033,-2.260370706147705
9.57,2.141306199,0.021757431431064875,0.15172694182747043,-2.1775355086918426,-0.152485556331361,-0.002831154300356951,0.15133874271603237,-0.13072812490029612,-2.0261967659758104
9.58,1.884323439,0.023172239474109714,0.1312346667814973,-1.9209195005027806,-0.15250641293487285,-0.0013401664020160752,0.1468588369521427,-0.12933417346076315,-1.774060663550638
9.59,1.6277075730000001,0.024394947991502557,0.11330703669707137,-1.6646065163824093,-0.15251257096736556,0.00010855990347426029,0.1428864241459244,-0.12811762297586302,-1.5217200922364849
9.6,1.351879803,0.02545167706040715,0.09803877708384724,-1.3890454062624156,-0.15250442668845557,0.0015202958785245236,0.13946077086412823,-0.1270527496280484,-1.2495846353982873
9.61,1.052708157,0.02637008523845805,0.08564285852633265,-1.090138305240504,-0.1524823209331106,0.002900855190470576,0.13665109152508226,-0.12611223569465255,-0.9534872137154218
9.62,0.7351236315000002,0.02717993906558229,0.07632790689851532,-0.7728520203229619,-0.1524465329366542,0.004256744100809217,0.13452669054264588,-0.12526659387107192,-0.638325329780316
9.63,0.38837966580000005,0.027913234858213933,0.07033125162781323,-0.42647903381745733,-0.15239727319926988,0.0055952033760540264,0.1331651645063161,-0.12448403834105595,-0.29331386931114123
9.64,0.021182370029999998,0.028604391221358126,0.0679000210010255,-0.059767091540088746,-0.15233467584008736,0.0069242684604489,0.13264785237265864,-0.12373028461872923,0.07288076083256989
9.65,-0.3446926947,0.029289534045303323,0.0691285437880138,0.30547164893774736,-0.15225879147498397,0.00825260456022915,0.13301936758339128,-0.12296925742968065,0.43849101652113864
9.66,-0.6796438632,0.030004446531852046,0.07385395352173081,0.6396102978056564,-0.15216958342820383,0.00958900479579937,0.1342606795306529,-0.12216513689635178,0.7738709773363093
9.67,-0.9054173835,0.030780586248599744,0.0813739898278088,0.8643969634099418,-0.15206693143121464,0.01094139460203959,0.136217281717391,-0.12128634518261489,1.0006142451273328
9.68,-0.9757363464000001,0.03163927588298028,0.09036393704829859,0.933592480688016,-0.1519506476697758,0.012315357685725104,0.13857533501971186,-0.12031137178679553,1.072167815707728
9.69,-0.9282755664000001,0.03258837814957137,0.09945651626991936,0.8849233636361373,-0.15182050464608282,0.013713247052873146,0.14100253840989652,-0.11923212649651145,1.0259259020460338
9.7,-0.8519969304,0.03362525103216275,0.10791806024835726,0.8073854320514431,-0.15167626420179386,0.015134841804918189,0.14331641199911171,-0.11805101316963111,0.9507018440505548
9.71,-0.8415558531,0.03474450704659524,0.11593314263814056,0.7956310459052145,-0.1515176938989501,0.016579218763836733,0.14555897978459686,-0.11677318685235485,0.9411900256898114
