"tablescraper-selected-row href","name","tablescraper-selected-row","tablescraper-selected-row 3"
"https://twcoupon.com/brandshop-14946-7_11-%e5%8f%b0%e5%8c%97%e5%b8%82-%e5%8b%95%e7%89%a9%e5%9c%92%e9%96%80%e5%b8%82.html","動物園門市","台北市文山區新光路二段30號1樓","02-86618147"
"https://twcoupon.com/brandshop-18572-7_11-%e5%8f%b0%e5%8c%97%e5%b8%82-%e8%90%ac%e8%8a%b3%e9%96%80%e5%b8%82.html","萬芳門市","台北市文山區萬安街23號25號27號27-1號1樓","02-22390910"
"https://twcoupon.com/brandshop-18588-7_11-%e5%8f%b0%e5%8c%97%e5%b8%82-%e8%90%ac%e7%a6%8f%e9%96%80%e5%b8%82.html","萬福門市","台北市文山區萬年里羅斯福路五段170巷33及35號","02-29307076"
"https://twcoupon.com/brandshop-18576-7_11-%e5%8f%b0%e5%8c%97%e5%b8%82-%e8%90%ac%e7%be%8e%e9%96%80%e5%b8%82.html","萬美門市","台北市文山區萬和街6號2樓之1","02-22398986"
"https://twcoupon.com/brandshop-14782-7_11-%e5%8f%b0%e5%8c%97%e5%b8%82-%e5%8c%97%e7%a6%8f%e8%88%88%e9%96%80%e5%b8%82.html","北福興門市","台北市文山區興旺里福興路20號","02-29350416"
"https://twcoupon.com/brandshop-17731-7_11-%e5%8f%b0%e5%8c%97%e5%b8%82-%e6%99%af%e8%8f%af%e9%96%80%e5%b8%82.html","景華門市","台北市文山區興東里景華街130號1樓","02-29314829"
"https://twcoupon.com/brandshop-18573-7_11-%e5%8f%b0%e5%8c%97%e5%b8%82-%e8%90%ac%e8%8a%b3%e9%86%ab%e9%96%80%e5%b8%82.html","萬芳醫門市","台北市文山區興隆路三段111號","02-29341971"
"https://twcoupon.com/brandshop-15019-7_11-%e5%8f%b0%e5%8c%97%e5%b8%82-%e5%ba%b7%e5%96%9c%e9%96%80%e5%b8%82.html","康喜門市","台北市文山區興隆路三段42號","02-29332978"
"https://twcoupon.com/brandshop-18347-7_11-%e5%8f%b0%e5%8c%97%e5%b8%82-%e6%96%b0%e8%90%ac%e7%9b%9b%e9%96%80%e5%b8%82.html","新萬盛門市","台北市文山區羅斯福路五段21號1樓","02-86635872"
"https://twcoupon.com/brandshop-18583-7_11-%e5%8f%b0%e5%8c%97%e5%b8%82-%e8%90%ac%e9%9a%86%e7%ab%99%e9%96%80%e5%b8%82.html","萬隆站門市","台北市文山區羅斯福路五段249號1樓","02-86632730"
"https://twcoupon.com/brandshop-18348-7_11-%e5%8f%b0%e5%8c%97%e5%b8%82-%e6%96%b0%e8%90%ac%e9%9a%86%e9%96%80%e5%b8%82.html","新萬隆門市","台北市文山區羅斯福路六段20號22號","02-29353483"
"https://twcoupon.com/brandshop-18759-7_11-%e5%8f%b0%e5%8c%97%e5%b8%82-%e6%bb%ac%e6%b1%9f%e9%96%80%e5%b8%82.html","滬江門市","台北市文山區羅斯福路六段270號","02-29308537"
"https://twcoupon.com/brandshop-16422-7_11-%e5%8f%b0%e5%8c%97%e5%b8%82-%e8%a5%bf%e5%ae%89%e9%96%80%e5%b8%82.html","西安門市","台北市北投區大興街44號46號1樓","02-28949299"
"https://twcoupon.com/brandshop-15373-7_11-%e5%8f%b0%e5%8c%97%e5%b8%82-%e6%94%bf%e6%88%b0%e9%96%80%e5%b8%82.html","政戰門市","台北市北投區中央北路二段15號17號","02-28914209"
"https://twcoupon.com/brandshop-17386-7_11-%e5%8f%b0%e5%8c%97%e5%b8%82-%e4%b8%ad%e9%99%bd%e9%96%80%e5%b8%82.html","中陽門市","台北市北投區中央北路三段55號57號1樓","02-28953832"
"https://twcoupon.com/brandshop-17116-7_11-%e5%8f%b0%e5%8c%97%e5%b8%82-%e4%b8%80%e5%be%b7%e9%96%80%e5%b8%82.html","一德門市","台北市北投區中央北路四段513號","02-28984000"
"https://twcoupon.com/brandshop-17218-7_11-%e5%8f%b0%e5%8c%97%e5%b8%82-%e5%a4%a7%e4%b8%ad%e9%96%80%e5%b8%82.html","大中門市","台北市北投區中央南路一段114號","02-28963137"
"https://twcoupon.com/brandshop-15647-7_11-%e5%8f%b0%e5%8c%97%e5%b8%82-%e5%92%8c%e6%a5%ad%e9%96%80%e5%b8%82.html","和業門市","台北市北投區中和街10號","02-28951924"
"https://twcoupon.com/brandshop-16863-7_11-%e5%8f%b0%e5%8c%97%e5%b8%82-%e5%8c%97%e6%8a%95%e9%96%80%e5%b8%82.html","北投門市","台北市北投區中和街222號","02-28941151"
"https://twcoupon.com/brandshop-16056-7_11-%e5%8f%b0%e5%8c%97%e5%b8%82-%e9%87%91%e5%92%8c%e9%96%80%e5%b8%82.html","金和門市","台北市北投區中和街314號316號1樓","02-28919043"
"https://twcoupon.com/brandshop-16504-7_11-%e5%8f%b0%e5%8c%97%e5%b8%82-%e7%a7%80%e5%b1%b1%e9%96%80%e5%b8%82.html","秀山門市","台北市北投區中和街476號478號480號1樓","02-28947141"
"https://twcoupon.com/brandshop-17430-7_11-%e5%8f%b0%e5%8c%97%e5%b8%82-%e6%b8%85%e6%b1%9f%e9%96%80%e5%b8%82.html","清江門市","台北市北投區公館路165號1樓.165-1號B1","02-28950047"
"https://twcoupon.com/brandshop-16691-7_11-%e5%8f%b0%e5%8c%97%e5%b8%82-%e5%85%ac%e9%a4%a8%e9%96%80%e5%b8%82.html","公館門市","台北市北投區公館路31號","02-28965936"
"https://twcoupon.com/brandshop-18387-7_11-%e5%8f%b0%e5%8c%97%e5%b8%82-%e6%96%b0%e8%b1%aa%e7%be%8e%e9%96%80%e5%b8%82.html","新豪美門市","台北市北投區文林北路98號100號","02-28233553"
"https://twcoupon.com/brandshop-15453-7_11-%e5%8f%b0%e5%8c%97%e5%b8%82-%e8%87%b4%e9%81%a0%e9%96%80%e5%b8%82.html","致遠門市","台北市北投區石牌路一段126號","02-28208072"
"https://twcoupon.com/brandshop-16376-7_11-%e5%8f%b0%e5%8c%97%e5%b8%82-%e7%99%be%e9%bd%a1%e9%96%80%e5%b8%82.html","百齡門市","台北市北投區石牌路一段37號","02-28219107"
"https://twcoupon.com/brandshop-18734-7_11-%e5%8f%b0%e5%8c%97%e5%b8%82-%e6%a6%ae%e7%b8%bd%e9%96%80%e5%b8%82.html","榮總門市","台北市北投區石牌路二段301號","02-28715743"
"https://twcoupon.com/brandshop-16418-7_11-%e5%8f%b0%e5%8c%97%e5%b8%82-%e8%a1%8c%e7%be%a9%e9%96%80%e5%b8%82.html","行義門市","台北市北投區石牌路二段348巷1號3號1樓","02-28728452"
"https://twcoupon.com/brandshop-15595-7_11-%e5%8f%b0%e5%8c%97%e5%b8%82-%e6%8c%af%e8%8f%af%e9%96%80%e5%b8%82.html","振華門市","台北市北投區石牌路二段80號82號","02-28218145"
"https://twcoupon.com/brandshop-14789-7_11-%e5%8f%b0%e5%8c%97%e5%b8%82-%e7%9f%b3%e6%8d%b7%e9%96%80%e5%b8%82.html","石捷門市","台北市北投區石牌路二段8號","02-28208526"
"https://twcoupon.com/brandshop-16601-7_11-%e5%8f%b0%e5%8c%97%e5%b8%82-%e5%92%8c%e4%bf%a1%e9%86%ab%e9%96%80%e5%b8%82.html","和信醫門市","台北市北投區立德路125號1樓","02-28936831"
"https://twcoupon.com/brandshop-15648-7_11-%e5%8f%b0%e5%8c%97%e5%b8%82-%e5%92%8c%e7%a2%a9%e9%96%80%e5%b8%82.html","和碩門市","台北市北投區立德路15號1樓","02-28919409"
"https://twcoupon.com/brandshop-16138-7_11-%e5%8f%b0%e5%8c%97%e5%b8%82-%e5%85%89%e4%b8%ad%e9%96%80%e5%b8%82.html","光中門市","台北市北投區光明路122號","02-28971043"
"https://twcoupon.com/brandshop-17485-7_11-%e5%8f%b0%e5%8c%97%e5%b8%82-%e7%b5%b1%e5%8b%9d%e9%96%80%e5%b8%82.html","統勝門市","台北市北投區自強街82號","02-28234063"
"https://twcoupon.com/brandshop-16128-7_11-%e5%8f%b0%e5%8c%97%e5%b8%82-%e7%ab%8b%e8%be%b2%e9%96%80%e5%b8%82.html","立農門市","台北市北投區承德路七段378號","02-28203682"
"https://twcoupon.com/brandshop-15792-7_11-%e5%8f%b0%e5%8c%97%e5%b8%82-%e6%98%8e%e5%be%b7%e9%96%80%e5%b8%82.html","明德門市","台北市北投區明德路114號","02-28220224"
"https://twcoupon.com/brandshop-15780-7_11-%e5%8f%b0%e5%8c%97%e5%b8%82-%e6%98%8e%e8%8f%af%e9%96%80%e5%b8%82.html","明華門市","台北市北投區明德路99號","02-28262195"
"https://twcoupon.com/brandshop-15998-7_11-%e5%8f%b0%e5%8c%97%e5%b8%82-%e7%9f%a5%e5%bf%83%e9%96%80%e5%b8%82.html","知心門市","台北市北投區知行路185號1樓","02-28585721"
"https://twcoupon.com/brandshop-15400-7_11-%e5%8f%b0%e5%8c%97%e5%b8%82-%e6%b3%89%e6%ba%90%e9%96%80%e5%b8%82.html","泉源門市","台北市北投區泉源路30號地下一樓","02-28975244"
"https://twcoupon.com/brandshop-16282-7_11-%e5%8f%b0%e5%8c%97%e5%b8%82-%e5%ae%89%e9%81%a0%e9%96%80%e5%b8%82.html","安遠門市","台北市北投區致遠二路149號","02-28261043"
"https://twcoupon.com/brandshop-15598-7_11-%e5%8f%b0%e5%8c%97%e5%b8%82-%e6%8c%af%e8%88%88%e9%86%ab%e9%96%80%e5%b8%82.html","振興醫門市","台北市北投區振興街45號B1","02-28216509"
"https://twcoupon.com/brandshop-15663-7_11-%e5%8f%b0%e5%8c%97%e5%b8%82-%e5%a5%87%e5%b2%a9%e9%96%80%e5%b8%82.html","奇岩門市","台北市北投區崇仁路一段76號","02-28952945"
"https://twcoupon.com/brandshop-16726-7_11-%e5%8f%b0%e5%8c%97%e5%b8%82-%e5%a4%a9%e5%af%8c%e9%96%80%e5%b8%82.html","天富門市","台北市北投區富貴一路3號1樓","02-28226934"
"https://twcoupon.com/brandshop-15397-7_11-%e5%8f%b0%e5%8c%97%e5%b8%82-%e6%b3%89%e5%8c%97%e9%96%80%e5%b8%82.html","泉北門市","台北市北投區溫泉路70號","02-28930420"
"https://twcoupon.com/brandshop-16856-7_11-%e5%8f%b0%e5%8c%97%e5%b8%82-%e5%8a%a0%e8%b3%80%e5%b1%8b%e9%96%80%e5%b8%82.html","加賀屋門市","台北市北投區溫泉路73巷5號地下二樓之1","02-28941650"
"https://twcoupon.com/brandshop-15864-7_11-%e5%8f%b0%e5%8c%97%e5%b8%82-%e6%9d%b1%e8%8f%af%e9%96%80%e5%b8%82.html","東華門市","台北市北投區裕民一路40巷1號","02-28262900"
"https://twcoupon.com/brandshop-17635-7_11-%e5%8f%b0%e5%8c%97%e5%b8%82-%e5%af%8c%e9%82%a6%e9%96%80%e5%b8%82.html","富邦門市","台北市北投區實踐街22號24號","02-28214947"
"https://twcoupon.com/brandshop-17440-7_11-%e5%8f%b0%e5%8c%97%e5%b8%82-%e6%b8%85%e6%84%bf%e9%96%80%e5%b8%82.html","清愿門市","台北市松山區八德路二段439號","02-27729274"
"https://twcoupon.com/brandshop-18291-7_11-%e5%8f%b0%e5%8c%97%e5%b8%82-%e6%96%b0%e5%be%a9%e5%8b%a2%e9%96%80%e5%b8%82.html","新復勢門市","台北市松山區八德路三段200號202號1樓","02-25785350"
"https://twcoupon.com/brandshop-14783-7_11-%e5%8f%b0%e5%8c%97%e5%b8%82-%e5%8f%b0%e5%a0%b4%e9%96%80%e5%b8%82.html","台場門市","台北市松山區八德路三段20-2號","02-25794824"
"https://twcoupon.com/brandshop-17377-7_11-%e5%8f%b0%e5%8c%97%e5%b8%82-%e4%b8%ad%e5%b4%99%e9%96%80%e5%b8%82.html","中崙門市","台北市松山區八德路三段27號","02-25774806"
"https://twcoupon.com/brandshop-15315-7_11-%e5%8f%b0%e5%8c%97%e5%b8%82-%e5%a8%81%e4%ba%ac%e9%96%80%e5%b8%82.html","威京門市","台北市松山區八德路四段151號","02-27564116"
"https://twcoupon.com/brandshop-15955-7_11-%e5%8f%b0%e5%8c%97%e5%b8%82-%e6%9d%be%e9%91%bd%e9%96%80%e5%b8%82.html","松鑽門市","台北市松山區八德路四段686號","02-27457876"
"https://twcoupon.com/brandshop-18472-7_11-%e5%8f%b0%e5%8c%97%e5%b8%82-%e6%96%b0%e9%a5%92%e6%b2%b3%e9%96%80%e5%b8%82.html","新饒河門市","台北市松山區八德路四段697號1樓","02-27632434"
"https://twcoupon.com/brandshop-15928-7_11-%e5%8f%b0%e5%8c%97%e5%b8%82-%e6%9d%be%e6%b0%91%e9%96%80%e5%b8%82.html","松民門市","台北市松山區三民路10號","02-27480323"
"https://twcoupon.com/brandshop-17757-7_11-%e5%8f%b0%e5%8c%97%e5%b8%82-%e6%9c%9d%e7%a6%8f%e9%96%80%e5%b8%82.html","朝福門市","台北市松山區三民路115號","02-37652976"
"https://twcoupon.com/brandshop-16891-7_11-%e5%8f%b0%e5%8c%97%e5%b8%82-%e5%8c%97%e9%ab%94%e9%96%80%e5%b8%82.html","北體門市","台北市松山區北寧路66號","02-25771113"
"https://twcoupon.com/brandshop-16949-7_11-%e5%8f%b0%e5%8c%97%e5%b8%82-%e5%b8%82%e5%a4%a7%e9%96%80%e5%b8%82.html","市大門市","台北市松山區市民大道路四段105號","02-87710481"
"https://twcoupon.com/brandshop-17677-7_11-%e5%8f%b0%e5%8c%97%e5%b8%82-%e5%be%a9%e5%ae%89%e9%96%80%e5%b8%82.html","復安門市","台北市松山區民生東路三段130巷2之1號1樓","02-27127923"
"https://twcoupon.com/brandshop-15809-7_11-%e5%8f%b0%e5%8c%97%e5%b8%82-%e6%9d%b1%e5%90%89%e9%96%80%e5%b8%82.html","東吉門市","台北市松山區民生東路五段100號","02-27622908"
"https://twcoupon.com/brandshop-17023-7_11-%e5%8f%b0%e5%8c%97%e5%b8%82-%e6%b0%91%e5%be%a9%e9%96%80%e5%b8%82.html","民復門市","台北市松山區民生東路五段10號1樓","02-27479963"
"https://twcoupon.com/brandshop-15878-7_11-%e5%8f%b0%e5%8c%97%e5%b8%82-%e6%9d%b1%e6%a6%ae%e9%96%80%e5%b8%82.html","東榮門市","台北市松山區民生東路五段71號1樓","02-37655187"
"https://twcoupon.com/brandshop-15897-7_11-%e5%8f%b0%e5%8c%97%e5%b8%82-%e6%9d%b1%e9%91%ab%e9%96%80%e5%b8%82.html","東鑫門市","台北市松山區民生東路四段55巷10號","02-27196327"
"https://twcoupon.com/brandshop-14786-7_11-%e5%8f%b0%e5%8c%97%e5%b8%82-%e6%b0%91%e6%9c%89%e9%96%80%e5%b8%82.html","民有門市","台北市松山區民權東路三段108號","02-27154294"
"https://twcoupon.com/brandshop-17706-7_11-%e5%8f%b0%e5%8c%97%e5%b8%82-%e6%95%a6%e5%8c%96%e9%96%80%e5%b8%82.html","敦化門市","台北市松山區民權東路三段160巷9號1樓","02-87129627"
"https://twcoupon.com/brandshop-16561-7_11-%e5%8f%b0%e5%8c%97%e5%b8%82-%e4%ba%ac%e5%be%a9%e9%96%80%e5%b8%82.html","京復門市","台北市松山區光復北路11巷44號","02-27425644"
"https://twcoupon.com/brandshop-16167-7_11-%e5%8f%b0%e5%8c%97%e5%b8%82-%e5%90%89%e4%bb%81%e9%96%80%e5%b8%82.html","吉仁門市","台北市松山區延吉街27-1號1樓","02-25793557"
"https://twcoupon.com/brandshop-15709-7_11-%e5%8f%b0%e5%8c%97%e5%b8%82-%e5%bb%b6%e5%a3%bd%e9%96%80%e5%b8%82.html","延壽門市","台北市松山區延壽街422號","02-27622884"
"https://twcoupon.com/brandshop-15708-7_11-%e5%8f%b0%e5%8c%97%e5%b8%82-%e5%bb%b6%e6%96%b0%e9%96%80%e5%b8%82.html","延新門市","台北市松山區延壽街99號1樓","02-87873357"
"https://twcoupon.com/brandshop-17479-7_11-%e5%8f%b0%e5%8c%97%e5%b8%82-%e7%b5%b1%e5%a8%81%e9%96%80%e5%b8%82.html","統威門市","台北市松山區東興路13-1號1樓15巷3號1樓","02-27481762"
"https://twcoupon.com/brandshop-15274-7_11-%e5%8f%b0%e5%8c%97%e5%b8%82-%e5%8d%97%e4%ba%ac%e9%96%80%e5%b8%82.html","南京門市","台北市松山區南京東路三段303巷5號","02-25466532"
"https://twcoupon.com/brandshop-16562-7_11-%e5%8f%b0%e5%8c%97%e5%b8%82-%e4%ba%ac%e7%99%bc%e9%96%80%e5%b8%82.html","京發門市","台北市松山區南京東路五段139之4及139之8號","02-37652632"
"https://twcoupon.com/brandshop-15808-7_11-%e5%8f%b0%e5%8c%97%e5%b8%82-%e6%9d%b1%e5%85%89%e9%96%80%e5%b8%82.html","東光門市","台北市松山區南京東路五段23巷4號1樓","02-37651752"
"https://twcoupon.com/brandshop-18469-7_11-%e5%8f%b0%e5%8c%97%e5%b8%82-%e6%96%b0%e5%af%b6%e6%b8%85%e9%96%80%e5%b8%82.html","新寶清門市","台北市松山區南京東路五段334號336號1樓","02-27624852"
"https://twcoupon.com/brandshop-16178-7_11-%e5%8f%b0%e5%8c%97%e5%b8%82-%e5%90%89%e7%9b%9b%e9%96%80%e5%b8%82.html","吉盛門市","台北市松山區南京東路五段66巷3弄1號1樓","02-27479591"
"https://twcoupon.com/brandshop-14938-7_11-%e5%8f%b0%e5%8c%97%e5%b8%82-%e5%81%a5%e4%b8%80%e9%96%80%e5%b8%82.html","健一門市","台北市松山區健康路11號","02-25149369"
"https://twcoupon.com/brandshop-14987-7_11-%e5%8f%b0%e5%8c%97%e5%b8%82-%e5%a9%a6%e8%81%af%e9%96%80%e5%b8%82.html","婦聯門市","台北市松山區健康路224號","02-27609484"
"https://twcoupon.com/brandshop-17682-7_11-%e5%8f%b0%e5%8c%97%e5%b8%82-%e5%be%a9%e6%98%a5%e9%96%80%e5%b8%82.html","復春門市","台北市松山區復興北路179號","02-27151190"
"https://twcoupon.com/brandshop-15859-7_11-%e5%8f%b0%e5%8c%97%e5%b8%82-%e6%9d%b1%e5%be%a9%e9%96%80%e5%b8%82.html","東復門市","台北市松山區復興北路313巷25號","02-25472325"
"https://twcoupon.com/brandshop-15496-7_11-%e5%8f%b0%e5%8c%97%e5%b8%82-%e9%a2%a8%e5%be%a9%e9%96%80%e5%b8%82.html","風復門市","台北市松山區復興南路一段43號1樓","02-27110868"
"https://twcoupon.com/brandshop-17707-7_11-%e5%8f%b0%e5%8c%97%e5%b8%82-%e6%95%a6%e5%8c%97%e9%96%80%e5%b8%82.html","敦北門市","台北市松山區敦化北路149號1樓","02-25472052"
"https://twcoupon.com/brandshop-17179-7_11-%e5%8f%b0%e5%8c%97%e5%b8%82-%e4%b8%8a%e5%bc%98%e9%96%80%e5%b8%82.html","上弘門市","台北市松山區敦化北路168號B2","02-25472928"
"https://twcoupon.com/brandshop-15941-7_11-%e5%8f%b0%e5%8c%97%e5%b8%82-%e6%9d%be%e8%88%aa%e9%96%80%e5%b8%82.html","松航門市","台北市松山區敦化北路340-9號","02-25454821"
"https://twcoupon.com/brandshop-17675-7_11-%e5%8f%b0%e5%8c%97%e5%b8%82-%e5%be%a9%e6%97%a6%e9%96%80%e5%b8%82.html","復旦門市","台北市松山區敦化南路一段5號1樓","02-25777873"
"https://twcoupon.com/brandshop-15929-7_11-%e5%8f%b0%e5%8c%97%e5%b8%82-%e6%9d%be%e7%a6%be%e9%96%80%e5%b8%82.html","松禾門市","台北市松山區塔悠路31號33號","02-37651361"
"https://twcoupon.com/brandshop-15953-7_11-%e5%8f%b0%e5%8c%97%e5%b8%82-%e6%9d%be%e9%a5%92%e9%96%80%e5%b8%82.html","松饒門市","台北市松山區慈祐里八德路四段767號769號","02-27475146"
"https://twcoupon.com/brandshop-15713-7_11-%e5%8f%b0%e5%8c%97%e5%b8%82-%e5%be%81%e6%9d%b1%e9%96%80%e5%b8%82.html","征東門市","台北市松山區新東街15巷1號","02-27534174"
"https://twcoupon.com/brandshop-15714-7_11-%e5%8f%b0%e5%8c%97%e5%b8%82-%e5%be%81%e5%94%90%e9%96%80%e5%b8%82.html","征唐門市","台北市松山區新東街41-7號","02-27616499"
"https://twcoupon.com/brandshop-18144-7_11-%e5%8f%b0%e5%8c%97%e5%b8%82-%e6%96%b0%e8%82%b2%e5%95%86%e9%96%80%e5%b8%82.html","新育商門市","台北市松山區寧安街3巷11號1樓","02-25774269"
"https://twcoupon.com/brandshop-17991-7_11-%e5%8f%b0%e5%8c%97%e5%b8%82-%e5%a1%94%e5%84%aa%e9%96%80%e5%b8%82.html","塔優門市","台北市松山區撫遠街197號199號","02-27648499"
"https://twcoupon.com/brandshop-16627-7_11-%e5%8f%b0%e5%8c%97%e5%b8%82-%e4%bb%81%e5%92%8c%e9%96%80%e5%b8%82.html","仁和門市","台北市信義區正和里光復南路419巷41號","02-87891891"
"https://twcoupon.com/brandshop-15205-7_11-%e5%8f%b0%e5%8c%97%e5%b8%82-%e4%bf%a1%e5%90%89%e9%96%80%e5%b8%82.html","信吉門市","台北市信義區永吉路278巷58弄2號","02-27569832"
"https://twcoupon.com/brandshop-17048-7_11-%e5%8f%b0%e5%8c%97%e5%b8%82-%e6%b0%b8%e4%bf%a1%e9%96%80%e5%b8%82.html","永信門市","台北市信義區永吉路30巷103號","02-27469874"
"https://twcoupon.com/brandshop-17713-7_11-%e5%8f%b0%e5%8c%97%e5%b8%82-%e6%95%a6%e5%8e%9a%e9%96%80%e5%b8%82.html","敦厚門市","台北市信義區永吉路30巷168弄1號1樓","02-27677884"
"https://twcoupon.com/brandshop-15494-7_11-%e5%8f%b0%e5%8c%97%e5%b8%82-%e9%9d%a9%e6%96%b0%e9%96%80%e5%b8%82.html","革新門市","台北市信義區永吉路32號34號","02-27688917"
"https://twcoupon.com/brandshop-16149-7_11-%e5%8f%b0%e5%8c%97%e5%b8%82-%e5%85%89%e5%be%a9%e9%96%80%e5%b8%82.html","光復門市","台北市信義區光復南路471號","02-27290723"
"https://twcoupon.com/brandshop-17174-7_11-%e5%8f%b0%e5%8c%97%e5%b8%82-%e4%b8%89%e8%88%88%e9%96%80%e5%b8%82.html","三興門市","台北市信義區吳興街156巷2弄2號4號1樓","02-27335027"
"https://twcoupon.com/brandshop-16890-7_11-%e5%8f%b0%e5%8c%97%e5%b8%82-%e5%8c%97%e9%86%ab%e5%a4%a7%e9%96%80%e5%b8%82.html","北醫大門市","台北市信義區吳興街250號1樓","02-27329069"
"https://twcoupon.com/brandshop-16889-7_11-%e5%8f%b0%e5%8c%97%e5%b8%82-%e5%8c%97%e9%86%ab%e9%96%80%e5%b8%82.html","北醫門市","台北市信義區吳興街252號","02-27325119"
"https://twcoupon.com/brandshop-16448-7_11-%e5%8f%b0%e5%8c%97%e5%b8%82-%e5%90%b3%e8%88%88%e9%96%80%e5%b8%82.html","吳興門市","台北市信義區吳興街284巷18弄2號","02-27388391"
"https://twcoupon.com/brandshop-15222-7_11-%e5%8f%b0%e5%8c%97%e5%b8%82-%e4%bf%a1%e9%86%ab%e9%96%80%e5%b8%82.html","信醫門市","台北市信義區吳興街346號348號","02-27229305"
"https://twcoupon.com/brandshop-15944-7_11-%e5%8f%b0%e5%8c%97%e5%b8%82-%e6%9d%be%e6%8d%b7%e9%96%80%e5%b8%82.html","松捷門市","台北市信義區忠孝東路五段1之6號","02-27638813"
"https://twcoupon.com/brandshop-18035-7_11-%e5%8f%b0%e5%8c%97%e5%b8%82-%e6%96%b0%e5%b7%a5%e8%be%b2%e9%96%80%e5%b8%82.html","新工農門市","台北市信義區忠孝東路五段236巷6-3號8號1樓","02-23456634"
"https://twcoupon.com/brandshop-15926-7_11-%e5%8f%b0%e5%8c%97%e5%b8%82-%e6%9d%be%e5%b1%b1%e9%96%80%e5%b8%82.html","松山門市","台北市信義區忠孝東路五段386號","02-27229915"
"https://twcoupon.com/brandshop-16141-7_11-%e5%8f%b0%e5%8c%97%e5%b8%82-%e5%85%89%e6%9d%b1%e9%96%80%e5%b8%82.html","光東門市","台北市信義區忠孝東路五段524巷1弄1號","02-23467948"
"https://twcoupon.com/brandshop-15146-7_11-%e5%8f%b0%e5%8c%97%e5%b8%82-%e6%8d%b7%e5%bf%a0%e9%96%80%e5%b8%82.html","捷忠門市","台北市信義區忠孝東路五段617號","02-87856027"
"https://twcoupon.com/brandshop-14784-7_11-%e5%8f%b0%e5%8c%97%e5%b8%82-%e5%b8%82%e6%8d%b7%e9%96%80%e5%b8%82.html","市捷門市","台北市信義區忠孝東路五段6號1樓","02-23453310"
"https://twcoupon.com/brandshop-17879-7_11-%e5%8f%b0%e5%8c%97%e5%b8%82-%e8%90%8a%e7%a6%8f%e9%96%80%e5%b8%82.html","萊福門市","台北市信義區林口街48號","02-27279541"
"https://twcoupon.com/brandshop-17911-7_11-%e5%8f%b0%e5%8c%97%e5%b8%82-%e9%96%8b%e6%ba%90%e9%96%80%e5%b8%82.html","開源門市","台北市信義區松山路136號138號","02-27627486"
"https://twcoupon.com/brandshop-18175-7_11-%e5%8f%b0%e5%8c%97%e5%b8%82-%e6%96%b0%e6%9d%b1%e5%ae%ae%e9%96%80%e5%b8%82.html","新東宮門市","台北市信義區松山路455號","02-23466878"
"https://twcoupon.com/brandshop-15938-7_11-%e5%8f%b0%e5%8c%97%e5%b8%82-%e6%9d%be%e5%ae%b6%e9%96%80%e5%b8%82.html","松家門市","台北市信義區松山路608號610號","02-27263426"
"https://twcoupon.com/brandshop-16867-7_11-%e5%8f%b0%e5%8c%97%e5%b8%82-%e5%8c%97%e5%ba%9c%e9%96%80%e5%b8%82.html","北府門市","台北市信義區松仁路162號164號1樓","02-27586295"
"https://twcoupon.com/brandshop-15927-7_11-%e5%8f%b0%e5%8c%97%e5%b8%82-%e6%9d%be%e4%bb%81%e9%96%80%e5%b8%82.html","松仁門市","台北市信義區松仁路213號","02-27299057"
"https://twcoupon.com/brandshop-16473-7_11-%e5%8f%b0%e5%8c%97%e5%b8%82-%e5%ae%8f%e6%b3%b0%e9%96%80%e5%b8%82.html","宏泰門市","台北市信義區松仁路91-1號1樓","02-87804531"
"https://twcoupon.com/brandshop-15935-7_11-%e5%8f%b0%e5%8c%97%e5%b8%82-%e6%9d%be%e4%bf%a1%e9%96%80%e5%b8%82.html","松信門市","台北市信義區松信路148號1樓","02-27656147"
"https://twcoupon.com/brandshop-14814-7_11-%e5%8f%b0%e5%8c%97%e5%b8%82-%e6%9d%be%e9%8c%a2%e9%96%80%e5%b8%82.html","松錢門市","台北市信義區松隆路192號194號1樓","02-27658380"
"https://twcoupon.com/brandshop-15219-7_11-%e5%8f%b0%e5%8c%97%e5%b8%82-%e4%bf%a1%e5%be%b7%e9%96%80%e5%b8%82.html","信德門市","台北市信義區松德路200巷10號","02-23455160"
"https://twcoupon.com/brandshop-15947-7_11-%e5%8f%b0%e5%8c%97%e5%b8%82-%e6%9d%be%e7%be%a9%e9%96%80%e5%b8%82.html","松義門市","台北市信義區松德路271號","02-27274474"
"https://twcoupon.com/brandshop-15209-7_11-%e5%8f%b0%e5%8c%97%e5%b8%82-%e4%bf%a1%e6%9e%97%e9%96%80%e5%b8%82.html","信林門市","台北市信義區虎林街222巷7號9號1樓","02-27278220"
"https://twcoupon.com/brandshop-15055-7_11-%e5%8f%b0%e5%8c%97%e5%b8%82-%e5%98%89%e9%a6%a5%e9%96%80%e5%b8%82.html","嘉馥門市","台北市信義區信義路六段21號23號1樓","02-23461308"
"https://twcoupon.com/brandshop-15942-7_11-%e5%8f%b0%e5%8c%97%e5%b8%82-%e6%9d%be%e9%ab%98%e9%96%80%e5%b8%82.html","松高門市","台北市信義區基隆路一段141號1樓","02-27670810"
"https://twcoupon.com/brandshop-16970-7_11-%e5%8f%b0%e5%8c%97%e5%b8%82-%e5%bf%85%e6%88%90%e9%96%80%e5%b8%82.html","必成門市","台北市信義區基隆路一段178號180號1樓","02-27640912"
